61961024943	61964979130	61964979163	0.08333333333333333
61961024943	61964944046	61965359903	0.08333333333333333
61961025059	61965020029	61965359948	0.08333333333333333
61961024963	61964944038	61964979150	0.08333333333333333
61960946349	61961024891	61964944046	0.08333333333333333
61961024868	61964972168	61965359903	0.08333333333333333
61961025033	61964944057	61965019983	0.08333333333333333
61961024853	61964944064	61965359920	0.08333333333333333
61960946349	61961024824	61964972168	0.08333333333333333
61960619991	61961353423	61964943986	0.08333333333333333
61960619991	61965019994	61965020009	0.08333333333333333
61961078595	61965359920	413791240929	0.08333333333333333
61964944313	61965020015	61965359909	0.08333333333333333
61961025059	61964979154	61965359944	0.08333333333333333
61965019987	61965019994	413791240929	0.08333333333333333
61964943986	61964944067	61964961871	0.08333333333333333
61960619991	61961024912	61964943986	0.08333333333333333
61961024912	61961024927	61964943986	0.08333333333333333
61961024853	61964979158	61965359991	0.08333333333333333
61961024937	61965019987	61965020019	0.08333333333333333
61961024927	61964944057	61965020019	0.08333333333333333
61964944064	61964979150	61965019994	0.08333333333333333
61961024943	61961025059	61964944038	0.08333333333333333
61961025202	61964944064	61965019994	0.08333333333333333
61961024943	61964979158	61965359991	0.08333333333333333
61961024937	61964979157	413791240929	0.08333333333333333
61960619991	61964943986	61964961871	0.08333333333333333
61964944313	61964961925	61965020015	0.08333333333333333
61961024868	61964943986	61964961871	0.08333333333333333
61960619991	61964944064	61964944067	0.08333333333333333
61960946349	61961353423	61964972168	0.08333333333333333
61961025059	61964944341	61964979154	0.08333333333333333
